student_id,class_id,term_id,subject_id,assessment_type,score
72,4,2,6,homework,14.14
72,4,2,6,exam,11.2
72,4,3,23,test,12.59
72,4,3,23,homework,17.15
72,4,3,23,exam,30.35
72,4,3,8,test,48.38
72,4,3,8,homework,53.27
72,4,3,8,exam,44.08
72,4,3,11,test,23.96
72,4,3,11,homework,19.3
72,4,3,11,exam,18.52
72,4,3,24,test,19.51
72,4,3,24,homework,10.17
72,4,3,24,exam,23.09
72,4,3,5,test,23.34
72,4,3,5,homework,26.82
72,4,3,5,exam,21.39
72,4,3,4,test,63.46
72,4,3,4,homework,43.84
72,4,3,4,exam,72.41
72,4,3,13,test,5.75
72,4,3,13,homework,5.5
72,4,3,13,exam,5.33
72,4,3,2,test,19.72
72,4,3,2,homework,29.75
72,4,3,2,exam,24.98
72,4,3,1,test,22.37
72,4,3,1,homework,23.93
72,4,3,1,exam,24.34
72,4,3,6,test,47.66
72,4,3,6,homework,64.39
72,4,3,6,exam,79.61
72,5,1,23,test,39.36
72,5,1,23,homework,36.48
72,5,1,23,exam,29.28
72,5,1,8,test,38.8
72,5,1,8,homework,47.12
72,5,1,8,exam,46.44
72,5,1,11,test,10.1
72,5,1,11,homework,7.29
72,5,1,11,exam,8.75
72,5,1,24,test,18.32
72,5,1,24,homework,20.69
72,5,1,24,exam,19.21
72,5,1,5,test,17.51
72,5,1,5,homework,21.45
72,5,1,5,exam,29.21
72,5,1,4,test,5.08
72,5,1,4,homework,9.69
72,5,1,4,exam,6.81
72,5,1,13,test,55.16
72,5,1,13,homework,67.91
72,5,1,13,exam,64.47
72,5,1,2,test,21.63
72,5,1,2,homework,16.32
72,5,1,2,exam,23.7
72,5,1,1,test,5.7
72,5,1,1,homework,8.38
72,5,1,1,exam,9.13
72,5,1,6,test,8.14
72,5,1,6,homework,12.79
72,5,1,6,exam,5.8
72,5,2,23,test,29.99
72,5,2,23,homework,41.61
72,5,2,23,exam,55.79
72,5,2,8,test,25.04
72,5,2,8,homework,54.54
72,5,2,8,exam,52.2
72,5,2,11,test,20.8
72,5,2,11,homework,29.5
72,5,2,11,exam,38.59
72,5,2,24,test,45.16
72,5,2,24,homework,37.73
72,5,2,24,exam,37.1
72,5,2,5,test,4.63
72,5,2,5,homework,5.9
72,5,2,5,exam,6.94
72,5,2,4,test,15.16
72,5,2,4,homework,16.54
72,5,2,4,exam,13.82
72,5,2,13,test,37.58
72,5,2,13,homework,39.59
72,5,2,13,exam,39.87
72,5,2,2,test,57.51
72,5,2,2,homework,63.22
72,5,2,2,exam,72.92
72,5,2,1,test,32.56
72,5,2,1,homework,28.02
72,5,2,1,exam,39.22
72,5,2,6,test,34.56
72,5,2,6,homework,51.22
72,5,2,6,exam,56.39
72,5,3,23,test,48.56
72,5,3,23,homework,61.6
72,5,3,23,exam,63.24
72,5,3,8,test,56.49
72,5,3,8,homework,65.87
72,5,3,8,exam,70.79
72,5,3,11,test,5.33
72,5,3,11,homework,10.51
72,5,3,11,exam,12.39
72,5,3,24,test,52.79
72,5,3,24,homework,66.56
72,5,3,24,exam,63.93
72,5,3,5,test,51.02
72,5,3,5,homework,66.57
72,5,3,5,exam,69.76
72,5,3,4,test,6.5
72,5,3,4,homework,9.94
72,5,3,4,exam,11.23
72,5,3,13,test,44.71
72,5,3,13,homework,55.35
72,5,3,13,exam,54.48
72,5,3,2,test,20.49
72,5,3,2,homework,18.37
72,5,3,2,exam,19.39
72,5,3,1,test,34.96
72,5,3,1,homework,34.48
72,5,3,1,exam,39.42
72,5,3,6,test,38.74
72,5,3,6,homework,50.02
72,5,3,6,exam,55.09
72,6,1,23,test,23.74
72,6,1,23,homework,25.98
72,6,1,23,exam,19.92
72,6,1,8,test,46.85
72,6,1,8,homework,44.12
72,6,1,8,exam,68.68
72,6,1,11,test,40.63
72,6,1,11,homework,44.48
72,6,1,11,exam,43.94
72,6,1,24,test,20.24
72,6,1,24,homework,17.4
72,6,1,24,exam,21.16
72,6,1,5,test,43.79
72,6,1,5,homework,56.71
72,6,1,5,exam,51.95
72,6,1,4,test,38.05
72,6,1,4,homework,49.36
72,6,1,4,exam,52.45
72,6,1,13,test,1.93
72,6,1,13,homework,7.2
72,6,1,13,exam,5.06
72,6,1,2,test,37.57
72,6,1,2,homework,32.96
72,6,1,2,exam,29.74
72,6,1,1,test,24.54
72,6,1,1,homework,44.21
72,6,1,1,exam,52.3
72,6,1,6,test,24.31
72,6,1,6,homework,43.25
72,6,1,6,exam,52.27
274,1,1,23,test,37.66
274,1,1,23,homework,51.19
274,1,1,23,exam,41.38
274,1,1,8,test,49.46
274,1,1,8,homework,33.71
274,1,1,8,exam,56.56
274,1,1,11,test,32.08
274,1,1,11,homework,24.21
274,1,1,11,exam,42.96
274,1,1,24,test,8.45
274,1,1,24,homework,5.35
274,1,1,24,exam,11.8
274,1,1,5,test,16.54
274,1,1,5,homework,16.4
274,1,1,5,exam,14.28
274,1,1,4,test,34.91
274,1,1,4,homework,31.84
274,1,1,4,exam,49.53
274,1,1,13,test,22.37
274,1,1,13,homework,26.67
274,1,1,13,exam,27.66
274,1,1,2,test,58.19
274,1,1,2,homework,55.27
274,1,1,2,exam,73.41
274,1,1,1,test,15.7
274,1,1,1,homework,19.88
274,1,1,1,exam,15.54
274,1,1,6,test,38.79
274,1,1,6,homework,59.64
274,1,1,6,exam,66.26
274,1,2,23,test,29.06
274,1,2,23,homework,30.42
274,1,2,23,exam,30.58
274,1,2,8,test,29.93
274,1,2,8,homework,50.95
274,1,2,8,exam,62.06
274,1,2,11,test,28.67
274,1,2,11,homework,22.11
274,1,2,11,exam,44.0
274,1,2,24,test,41.5
274,1,2,24,homework,72.41
274,1,2,24,exam,57.27
274,1,2,5,test,33.14
274,1,2,5,homework,37.32
274,1,2,5,exam,35.04
274,1,2,4,test,13.15
274,1,2,4,homework,10.14
274,1,2,4,exam,9.95
274,1,2,13,test,48.67
274,1,2,13,homework,72.58
274,1,2,13,exam,76.36
274,1,2,2,test,27.21
274,1,2,2,homework,35.3
274,1,2,2,exam,25.65
274,1,2,1,test,35.79
274,1,2,1,homework,34.87
274,1,2,1,exam,46.88
274,1,2,6,test,48.93
274,1,2,6,homework,59.93
274,1,2,6,exam,49.87
274,1,3,23,test,50.79
274,1,3,23,homework,58.51
274,1,3,23,exam,66.39
274,1,3,8,test,33.8
274,1,3,8,homework,40.55
274,1,3,8,exam,30.84
274,1,3,11,test,22.69
274,1,3,11,homework,22.56
274,1,3,11,exam,27.65
274,1,3,24,test,59.2
274,1,3,24,homework,54.19
274,1,3,24,exam,49.7
274,1,3,5,test,46.14
274,1,3,5,homework,49.94
274,1,3,5,exam,61.41
274,1,3,4,test,18.87
274,1,3,4,homework,32.92
274,1,3,4,exam,33.94
274,1,3,13,test,11.17
274,1,3,13,homework,19.91
274,1,3,13,exam,20.42
274,1,3,2,test,22.96
274,1,3,2,homework,39.74
274,1,3,2,exam,31.4
274,1,3,1,test,13.99
274,1,3,1,homework,17.49
274,1,3,1,exam,22.91
274,1,3,6,test,38.35
274,1,3,6,homework,58.01
274,1,3,6,exam,45.47
274,2,1,23,test,48.65
274,2,1,23,homework,61.27
274,2,1,23,exam,53.55
274,2,1,8,test,13.64
274,2,1,8,homework,18.63
274,2,1,8,exam,25.16
274,2,1,11,test,31.52
274,2,1,11,homework,48.44
274,2,1,11,exam,37.94
274,2,1,24,test,51.2
274,2,1,24,homework,62.44
274,2,1,24,exam,73.54
274,2,1,5,test,40.53
274,2,1,5,homework,32.19
274,2,1,5,exam,40.37
274,2,1,4,test,44.61
274,2,1,4,homework,41.7
274,2,1,4,exam,32.72
274,2,1,13,test,27.77
274,2,1,13,homework,48.73
274,2,1,13,exam,37.93
274,2,1,2,test,6.58
274,2,1,2,homework,12.38
274,2,1,2,exam,14.3
274,2,1,1,test,36.75
274,2,1,1,homework,36.19
274,2,1,1,exam,60.84
274,2,1,6,test,26.04
274,2,1,6,homework,20.88
274,2,1,6,exam,29.5
274,2,2,23,test,55.7
274,2,2,23,homework,69.08
274,2,2,23,exam,81.1
274,2,2,8,test,44.08
274,2,2,8,homework,56.28
274,2,2,8,exam,44.61
274,2,2,11,test,1.11
274,2,2,11,homework,9.64
274,2,2,11,exam,9.74
274,2,2,24,test,58.91
274,2,2,24,homework,56.95
274,2,2,24,exam,74.15
274,2,2,5,test,20.48
274,2,2,5,homework,23.86
274,2,2,5,exam,19.87
274,2,2,4,test,36.56
274,2,2,4,homework,49.14
274,2,2,4,exam,71.52
274,2,2,13,test,13.8
274,2,2,13,homework,17.8
274,2,2,13,exam,11.31
274,2,2,2,test,39.54
274,2,2,2,homework,51.29
274,2,2,2,exam,62.76
274,2,2,1,test,66.24
274,2,2,1,homework,46.31
274,2,2,1,exam,53.33
274,2,2,6,test,27.66
274,2,2,6,homework,43.73
274,2,2,6,exam,39.46
274,2,3,23,test,46.31
274,2,3,23,homework,33.7
274,2,3,23,exam,33.29
274,2,3,8,test,46.41
274,2,3,8,homework,64.23
274,2,3,8,exam,80.06
274,2,3,11,test,2.29
274,2,3,11,homework,7.82
274,2,3,11,exam,6.94
274,2,3,24,test,48.5
274,2,3,24,homework,39.71
274,2,3,24,exam,56.32
274,2,3,5,test,22.21
274,2,3,5,homework,30.25
274,2,3,5,exam,27.72
274,2,3,4,test,58.71
274,2,3,4,homework,67.38
274,2,3,4,exam,68.77
274,2,3,13,test,21.94
274,2,3,13,homework,26.13
274,2,3,13,exam,33.9
274,2,3,2,test,36.09
274,2,3,2,homework,31.27
274,2,3,2,exam,53.37
274,2,3,1,test,37.09
274,2,3,1,homework,62.87
274,2,3,1,exam,46.71
274,2,3,6,test,8.41
274,2,3,6,homework,13.33
274,2,3,6,exam,22.39
274,3,1,23,test,31.85
274,3,1,23,homework,38.18
274,3,1,23,exam,47.66
274,3,1,8,test,9.75
274,3,1,8,homework,23.15
274,3,1,8,exam,22.1
274,3,1,11,test,51.84
274,3,1,11,homework,46.66
274,3,1,11,exam,50.37
274,3,1,24,test,36.01
274,3,1,24,homework,50.89
274,3,1,24,exam,49.49
274,3,1,5,test,4.42
274,3,1,5,homework,6.37
274,3,1,5,exam,10.15
274,3,1,4,test,28.24
274,3,1,4,homework,46.2
274,3,1,4,exam,49.8
274,3,1,13,test,9.91
274,3,1,13,homework,16.06
274,3,1,13,exam,22.99
274,3,1,2,test,62.72
274,3,1,2,homework,66.53
274,3,1,2,exam,73.28
274,3,1,1,test,43.88
274,3,1,1,homework,59.08
274,3,1,1,exam,81.17
274,3,1,6,test,14.63
274,3,1,6,homework,10.77
274,3,1,6,exam,14.02
274,4,1,23,test,13.16
274,4,1,23,homework,12.7
274,4,1,23,exam,15.52
274,4,1,8,test,3.37
274,4,1,8,homework,7.72
274,4,1,8,exam,3.21
274,4,1,11,test,12.1
274,4,1,11,homework,20.0
274,4,1,11,exam,32.35
274,4,1,24,test,39.12
274,4,1,24,homework,43.17
274,4,1,24,exam,42.35
274,4,1,5,test,16.22
274,4,1,5,homework,14.36
274,4,1,5,exam,17.33
274,4,1,4,test,22.82
274,4,1,4,homework,23.3
274,4,1,4,exam,29.32
274,4,1,13,test,22.71
274,4,1,13,homework,29.65
274,4,1,13,exam,29.62
274,4,1,2,test,53.96
274,4,1,2,homework,52.4
274,4,1,2,exam,45.27
274,4,1,1,test,11.4
274,4,1,1,homework,17.43
274,4,1,1,exam,19.49
274,4,1,6,test,27.12
274,4,1,6,homework,35.72
274,4,1,6,exam,43.69
274,4,2,23,test,16.23
274,4,2,23,homework,28.47
274,4,2,23,exam,30.23
274,4,2,8,test,19.58
274,4,2,8,homework,17.28
274,4,2,8,exam,20.98
274,4,2,11,test,12.73
274,4,2,11,homework,12.95
274,4,2,11,exam,16.85
274,4,2,24,test,22.89
274,4,2,24,homework,21.28
274,4,2,24,exam,35.14
274,4,2,5,test,27.1
274,4,2,5,homework,23.21
274,4,2,5,exam,45.89
274,4,2,4,test,3.55
274,4,2,4,homework,9.74
274,4,2,4,exam,4.95
274,4,2,13,test,27.54
274,4,2,13,homework,37.96
274,4,2,13,exam,32.5
274,4,2,2,test,23.27
274,4,2,2,homework,35.16
274,4,2,2,exam,29.78
274,4,2,1,test,40.42
274,4,2,1,homework,48.13
274,4,2,1,exam,48.69
274,4,2,6,test,9.98
274,4,2,6,homework,14.68
274,4,2,6,exam,9.83
274,4,3,23,test,21.45
274,4,3,23,homework,23.59
274,4,3,23,exam,22.8
274,4,3,8,test,55.2
274,4,3,8,homework,60.87
274,4,3,8,exam,65.9
274,4,3,11,test,12.62
274,4,3,11,homework,23.15
274,4,3,11,exam,16.2
274,4,3,24,test,20.28
274,4,3,24,homework,20.77
274,4,3,24,exam,29.41
274,4,3,5,test,20.47
274,4,3,5,homework,26.55
274,4,3,5,exam,30.26
274,4,3,4,test,49.96
274,4,3,4,homework,78.49
274,4,3,4,exam,83.87
274,4,3,13,test,11.14
274,4,3,13,homework,1.81
274,4,3,13,exam,4.55
274,4,3,2,test,24.0
274,4,3,2,homework,15.87
274,4,3,2,exam,12.58
274,4,3,1,test,23.25
274,4,3,1,homework,27.75
274,4,3,1,exam,23.37
274,4,3,6,test,66.34
274,4,3,6,homework,47.29
274,4,3,6,exam,59.71
274,5,1,23,test,39.92
274,5,1,23,homework,40.49
274,5,1,23,exam,42.73
274,5,1,8,test,43.02
274,5,1,8,homework,32.85
274,5,1,8,exam,67.92
274,5,1,11,test,11.42
274,5,1,11,homework,10.68
274,5,1,11,exam,9.39
274,5,1,24,test,24.17
274,5,1,24,homework,20.32
274,5,1,24,exam,22.59
274,5,1,5,test,16.62
274,5,1,5,homework,17.69
274,5,1,5,exam,23.77
274,5,1,4,test,2.91
274,5,1,4,homework,8.07
274,5,1,4,exam,9.4
274,5,1,13,test,39.84
274,5,1,13,homework,43.49
274,5,1,13,exam,67.16
274,5,1,2,test,17.88
274,5,1,2,homework,19.55
274,5,1,2,exam,23.32
274,5,1,1,test,12.38
274,5,1,1,homework,13.01
274,5,1,1,exam,15.86
274,5,1,6,test,6.11
274,5,1,6,homework,4.99
274,5,1,6,exam,2.86
274,5,2,23,test,32.94
274,5,2,23,homework,36.47
274,5,2,23,exam,51.88
274,5,2,8,test,47.27
274,5,2,8,homework,40.46
274,5,2,8,exam,60.03
274,5,2,11,test,26.11
274,5,2,11,homework,26.37
274,5,2,11,exam,34.42
274,5,2,24,test,41.28
274,5,2,24,homework,39.17
274,5,2,24,exam,49.68
274,5,2,5,test,0.78
274,5,2,5,homework,3.69
274,5,2,5,exam,7.11
274,5,2,4,test,14.12
274,5,2,4,homework,16.04
274,5,2,4,exam,15.81
274,5,2,13,test,37.53
274,5,2,13,homework,31.6
274,5,2,13,exam,41.59
274,5,2,2,test,40.91
274,5,2,2,homework,41.99
274,5,2,2,exam,64.94
274,5,2,1,test,26.9
274,5,2,1,homework,40.76
274,5,2,1,exam,29.47
274,5,2,6,test,35.37
274,5,2,6,homework,51.27
274,5,2,6,exam,41.02
274,5,3,23,test,46.8
274,5,3,23,homework,52.83
274,5,3,23,exam,50.03
274,5,3,8,test,45.94
274,5,3,8,homework,65.81
274,5,3,8,exam,52.08
274,5,3,11,test,17.26
274,5,3,11,homework,11.25
274,5,3,11,exam,19.69
274,5,3,24,test,42.31
274,5,3,24,homework,44.4
274,5,3,24,exam,44.97
274,5,3,5,test,64.37
274,5,3,5,homework,54.23
274,5,3,5,exam,77.32
274,5,3,4,test,8.24
274,5,3,4,homework,6.48
274,5,3,4,exam,7.56
274,5,3,13,test,42.58
274,5,3,13,homework,50.79
274,5,3,13,exam,51.69
274,5,3,2,test,15.17
274,5,3,2,homework,17.46
274,5,3,2,exam,20.96
274,5,3,1,test,31.77
274,5,3,1,homework,42.44
274,5,3,1,exam,42.28
274,5,3,6,test,50.03
274,5,3,6,homework,49.97
274,5,3,6,exam,53.91
274,6,1,23,test,21.89
274,6,1,23,homework,30.59
274,6,1,23,exam,28.05
274,6,1,8,test,40.39
274,6,1,8,homework,47.24
274,6,1,8,exam,52.73
274,6,1,11,test,42.24
274,6,1,11,homework,38.64
274,6,1,11,exam,59.52
274,6,1,24,test,16.28
274,6,1,24,homework,16.07
274,6,1,24,exam,20.57
274,6,1,5,test,31.17
274,6,1,5,homework,56.65
274,6,1,5,exam,65.22
274,6,1,4,test,29.44
274,6,1,4,homework,34.09
274,6,1,4,exam,37.17
274,6,1,13,test,3.8
274,6,1,13,homework,6.91
274,6,1,13,exam,11.6
274,6,1,2,test,30.72
274,6,1,2,homework,38.14
274,6,1,2,exam,37.22
274,6,1,1,test,30.54
274,6,1,1,homework,40.13
274,6,1,1,exam,32.57
274,6,1,6,test,25.95
274,6,1,6,homework,46.89
274,6,1,6,exam,53.85
76,1,1,22,test,9.2
76,1,1,22,homework,10.27
76,1,1,22,exam,12.94
76,1,1,21,test,22.9
76,1,1,21,homework,27.27
76,1,1,21,exam,23.07
76,1,1,10,test,18.39
76,1,1,10,homework,17.21
76,1,1,10,exam,13.21
76,1,1,3,test,35.03
76,1,1,3,homework,29.23
76,1,1,3,exam,28.63
76,1,1,6,test,56.55
76,1,1,6,homework,44.16
76,1,1,6,exam,51.72
76,1,1,2,test,51.24
76,1,1,2,homework,41.44
76,1,1,2,exam,68.05
76,1,1,4,test,51.38
76,1,1,4,homework,36.79
76,1,1,4,exam,41.93
76,1,1,13,test,25.93
76,1,1,13,homework,21.88
76,1,1,13,exam,29.8
76,1,1,1,test,14.22
76,1,1,1,homework,14.37
76,1,1,1,exam,17.34
76,1,1,5,test,8.56
76,1,1,5,homework,13.92
76,1,1,5,exam,10.77
76,1,2,22,test,29.44
76,1,2,22,homework,31.29
76,1,2,22,exam,33.91
76,1,2,21,test,21.54
76,1,2,21,homework,27.98
76,1,2,21,exam,34.32
76,1,2,10,test,26.78
76,1,2,10,homework,43.51
76,1,2,10,exam,29.35
76,1,2,3,test,28.67
76,1,2,3,homework,40.27
76,1,2,3,exam,32.53
76,1,2,6,test,55.38
76,1,2,6,homework,47.12
76,1,2,6,exam,65.99
76,1,2,2,test,27.38
76,1,2,2,homework,26.74
76,1,2,2,exam,27.83
76,1,2,4,test,14.41
76,1,2,4,homework,5.81
76,1,2,4,exam,15.86
76,1,2,13,test,39.83
76,1,2,13,homework,51.72
76,1,2,13,exam,59.6
76,1,2,1,test,23.0
76,1,2,1,homework,34.12
76,1,2,1,exam,44.58
76,1,2,5,test,31.67
76,1,2,5,homework,27.48
76,1,2,5,exam,52.96
76,1,3,22,test,23.25
76,1,3,22,homework,18.21
76,1,3,22,exam,22.1
76,1,3,21,test,26.58
76,1,3,21,homework,32.52
76,1,3,21,exam,35.9
76,1,3,10,test,21.17
76,1,3,10,homework,17.22
76,1,3,10,exam,15.7
76,1,3,3,test,17.54
76,1,3,3,homework,23.85
76,1,3,3,exam,24.49
76,1,3,6,test,52.4
76,1,3,6,homework,50.64
76,1,3,6,exam,53.53
76,1,3,2,test,24.84
76,1,3,2,homework,39.73
76,1,3,2,exam,44.05
76,1,3,4,test,31.68
76,1,3,4,homework,38.47
76,1,3,4,exam,45.23
76,1,3,13,test,17.82
76,1,3,13,homework,13.7
76,1,3,13,exam,10.81
76,1,3,1,test,21.61
76,1,3,1,homework,19.97
76,1,3,1,exam,21.1
76,1,3,5,test,51.37
76,1,3,5,homework,55.79
76,1,3,5,exam,62.45
76,2,1,22,test,32.58
76,2,1,22,homework,33.2
76,2,1,22,exam,39.19
76,2,1,21,test,32.21
76,2,1,21,homework,47.3
76,2,1,21,exam,68.02
76,2,1,10,test,18.72
76,2,1,10,homework,27.9
76,2,1,10,exam,20.79
76,2,1,3,test,48.79
76,2,1,3,homework,48.56
76,2,1,3,exam,49.34
76,2,1,6,test,24.86
76,2,1,6,homework,26.82
76,2,1,6,exam,27.49
76,2,1,2,test,6.93
76,2,1,2,homework,14.65
76,2,1,2,exam,12.29
76,2,1,4,test,30.88
76,2,1,4,homework,51.58
76,2,1,4,exam,56.35
76,2,1,13,test,30.81
76,2,1,13,homework,29.09
76,2,1,13,exam,40.44
76,2,1,1,test,27.57
76,2,1,1,homework,39.1
76,2,1,1,exam,49.53
76,2,1,5,test,30.34
76,2,1,5,homework,45.37
76,2,1,5,exam,52.33
76,2,2,22,test,43.12
76,2,2,22,homework,60.15
76,2,2,22,exam,41.54
76,2,2,21,test,10.77
76,2,2,21,homework,8.7
76,2,2,21,exam,13.57
76,2,2,10,test,30.01
76,2,2,10,homework,55.42
76,2,2,10,exam,55.37
76,2,2,3,test,18.73
76,2,2,3,homework,31.74
76,2,2,3,exam,44.43
76,2,2,6,test,30.28
76,2,2,6,homework,41.21
76,2,2,6,exam,51.52
76,2,2,2,test,59.45
76,2,2,2,homework,63.97
76,2,2,2,exam,77.59
76,2,2,4,test,41.37
76,2,2,4,homework,62.79
76,2,2,4,exam,53.87
76,2,2,13,test,16.77
76,2,2,13,homework,12.02
76,2,2,13,exam,9.26
76,2,2,1,test,55.68
76,2,2,1,homework,50.18
76,2,2,1,exam,82.21
76,2,2,5,test,13.59
76,2,2,5,homework,10.29
76,2,2,5,exam,23.22
76,2,3,22,test,30.07
76,2,3,22,homework,35.16
76,2,3,22,exam,38.84
76,2,3,21,test,19.67
76,2,3,21,homework,13.43
76,2,3,21,exam,17.21
76,2,3,10,test,41.47
76,2,3,10,homework,47.8
76,2,3,10,exam,55.33
76,2,3,3,test,42.95
76,2,3,3,homework,32.19
76,2,3,3,exam,38.35
76,2,3,6,test,4.45
76,2,3,6,homework,11.25
76,2,3,6,exam,14.2
76,2,3,2,test,35.22
76,2,3,2,homework,34.88
76,2,3,2,exam,48.27
76,2,3,4,test,43.6
76,2,3,4,homework,52.24
76,2,3,4,exam,60.04
76,2,3,13,test,29.83
76,2,3,13,homework,28.1
76,2,3,13,exam,24.69
76,2,3,1,test,33.85
76,2,3,1,homework,64.06
76,2,3,1,exam,62.52
76,2,3,5,test,21.3
76,2,3,5,homework,18.99
76,2,3,5,exam,14.82
76,3,1,22,test,6.01
76,3,1,22,homework,5.78
76,3,1,22,exam,8.46
76,3,1,21,test,5.83
76,3,1,21,homework,7.54
76,3,1,21,exam,13.3
76,3,1,10,test,29.8
76,3,1,10,homework,40.42
76,3,1,10,exam,62.86
76,3,1,3,test,37.03
76,3,1,3,homework,38.41
76,3,1,3,exam,37.27
76,3,1,6,test,13.53
76,3,1,6,homework,10.04
76,3,1,6,exam,17.76
76,3,1,2,test,55.83
76,3,1,2,homework,64.57
76,3,1,2,exam,80.2
76,3,1,4,test,48.17
76,3,1,4,homework,41.67
76,3,1,4,exam,45.49
76,3,1,13,test,15.99
76,3,1,13,homework,11.67
76,3,1,13,exam,24.74
76,3,1,1,test,56.78
76,3,1,1,homework,66.91
76,3,1,1,exam,45.96
76,3,1,5,test,5.08
76,3,1,5,homework,12.43
76,3,1,5,exam,7.29
76,4,1,22,test,29.09
76,4,1,22,homework,41.63
76,4,1,22,exam,32.67
76,4,1,21,test,31.28
76,4,1,21,homework,52.63
76,4,1,21,exam,56.93
76,4,1,10,test,45.45
76,4,1,10,homework,62.6
76,4,1,10,exam,51.52
76,4,1,3,test,32.69
76,4,1,3,homework,41.96
76,4,1,3,exam,61.58
76,4,1,6,test,24.38
76,4,1,6,homework,40.42
76,4,1,6,exam,32.25
76,4,1,2,test,36.72
76,4,1,2,homework,39.81
76,4,1,2,exam,59.34
76,4,1,4,test,7.8
76,4,1,4,homework,18.89
76,4,1,4,exam,27.55
76,4,1,13,test,34.89
76,4,1,13,homework,30.39
76,4,1,13,exam,43.93
76,4,1,1,test,17.35
76,4,1,1,homework,16.83
76,4,1,1,exam,18.44
76,4,1,5,test,13.71
76,4,1,5,homework,13.06
76,4,1,5,exam,10.39
76,4,2,22,test,28.08
76,4,2,22,homework,34.3
76,4,2,22,exam,28.56
76,4,2,21,test,14.69
76,4,2,21,homework,11.88
76,4,2,21,exam,16.88
76,4,2,10,test,30.12
76,4,2,10,homework,30.57
76,4,2,10,exam,29.29
76,4,2,3,test,41.07
76,4,2,3,homework,49.74
76,4,2,3,exam,51.01
76,4,2,6,test,10.56
76,4,2,6,homework,13.54
76,4,2,6,exam,19.57
76,4,2,2,test,23.08
76,4,2,2,homework,28.89
76,4,2,2,exam,29.67
76,4,2,4,test,7.01
76,4,2,4,homework,13.27
76,4,2,4,exam,7.7
76,4,2,13,test,25.62
76,4,2,13,homework,36.09
76,4,2,13,exam,34.18
76,4,2,1,test,30.87
76,4,2,1,homework,37.24
76,4,2,1,exam,44.64
76,4,2,5,test,22.77
76,4,2,5,homework,40.07
76,4,2,5,exam,33.37
76,4,3,22,test,15.56
76,4,3,22,homework,20.58
76,4,3,22,exam,28.14
76,4,3,21,test,16.36
76,4,3,21,homework,24.96
76,4,3,21,exam,16.06
76,4,3,10,test,41.86
76,4,3,10,homework,51.47
76,4,3,10,exam,53.18
76,4,3,3,test,58.24
76,4,3,3,homework,53.9
76,4,3,3,exam,62.99
76,4,3,6,test,66.93
76,4,3,6,homework,55.2
76,4,3,6,exam,49.13
76,4,3,2,test,20.01
76,4,3,2,homework,20.85
76,4,3,2,exam,23.34
76,4,3,4,test,49.83
76,4,3,4,homework,62.22
76,4,3,4,exam,71.96
76,4,3,13,test,8.28
76,4,3,13,homework,5.51
76,4,3,13,exam,5.11
76,4,3,1,test,13.8
76,4,3,1,homework,21.42
76,4,3,1,exam,20.48
76,4,3,5,test,23.73
76,4,3,5,homework,36.24
76,4,3,5,exam,31.24
76,5,1,22,test,34.57
76,5,1,22,homework,33.75
76,5,1,22,exam,44.88
76,5,1,21,test,11.75
76,5,1,21,homework,10.88
76,5,1,21,exam,20.28
76,5,1,10,test,23.65
76,5,1,10,homework,24.69
76,5,1,10,exam,16.78
76,5,1,3,test,48.37
76,5,1,3,homework,38.39
76,5,1,3,exam,54.23
76,5,1,6,test,6.51
76,5,1,6,homework,8.96
76,5,1,6,exam,8.72
76,5,1,2,test,17.68
76,5,1,2,homework,22.77
76,5,1,2,exam,21.98
76,5,1,4,test,0.0
76,5,1,4,homework,12.17
76,5,1,4,exam,10.3
76,5,1,13,test,50.4
76,5,1,13,homework,51.91
76,5,1,13,exam,69.4
76,5,1,1,test,6.17
76,5,1,1,homework,11.23
76,5,1,1,exam,16.95
76,5,1,5,test,16.82
76,5,1,5,homework,24.96
76,5,1,5,exam,29.58
76,5,2,22,test,37.78
76,5,2,22,homework,31.59
76,5,2,22,exam,27.95
76,5,2,21,test,41.84
76,5,2,21,homework,64.32
76,5,2,21,exam,60.88
76,5,2,10,test,24.8
76,5,2,10,homework,31.98
76,5,2,10,exam,33.15
76,5,2,3,test,28.88
76,5,2,3,homework,49.06
76,5,2,3,exam,57.27
76,5,2,6,test,28.43
76,5,2,6,homework,37.51
76,5,2,6,exam,46.11
76,5,2,2,test,49.05
76,5,2,2,homework,57.34
76,5,2,2,exam,60.18
76,5,2,4,test,12.64
76,5,2,4,homework,20.12
76,5,2,4,exam,17.41
76,5,2,13,test,33.68
76,5,2,13,homework,38.08
76,5,2,13,exam,55.5
76,5,2,1,test,20.69
76,5,2,1,homework,37.76
76,5,2,1,exam,42.11
76,5,2,5,test,8.61
76,5,2,5,homework,6.08
76,5,2,5,exam,2.71
76,5,3,22,test,48.95
76,5,3,22,homework,49.1
76,5,3,22,exam,58.06
76,5,3,21,test,46.65
76,5,3,21,homework,51.44
76,5,3,21,exam,69.46
76,5,3,10,test,22.4
76,5,3,10,homework,24.05
76,5,3,10,exam,13.57
76,5,3,3,test,60.78
76,5,3,3,homework,55.5
76,5,3,3,exam,63.68
76,5,3,6,test,40.54
76,5,3,6,homework,40.41
76,5,3,6,exam,43.84
76,5,3,2,test,10.08
76,5,3,2,homework,21.35
76,5,3,2,exam,25.82
76,5,3,4,test,10.89
76,5,3,4,homework,5.92
